Core-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,CCX-0,,,,
Utilization (%),Eff Freq,IPC (Sys + User),CPI (Sys + User),Branch Misprediction Ratio,IC (32B) Fetch Miss Ratio,Op Cache (64B) Fetch Miss Ratio,IC Access (pti),IC Miss (pti),DC Access (pti),DC Fills From Same CCX (pti),DC Fills From different CCX in same node (pti),DC Fills From Local Memory (pti),DC Fills From Remote CCX Cache (pti),DC Fills From Remote Memory (pti),All DC Fills (pti),L2 Access (pti),L2 Access from IC Miss (pti),L2 Access from DC Miss (pti),L2 Access from HWPF (pti),L2 Miss (pti),L2 Miss from IC Miss (pti),L2 Miss from DC Miss (pti),L2 Miss from HWPF (pti),L2 Hit (pti),L2 Hit from IC Miss (pti),L2 Hit from DC Miss (pti),L2 Hit from HWPF (pti),L3 Access,L3 Miss,L3 Miss %,Ave L3 Miss Latency,
3.22,1759.48,0.74,1.34,0.03,0.25,0.24,154.68,39.34,654.03,22.28,1.74,0.13,1.19,0.20,25.55,73.77,34.06,22.79,17.77,54.85,21.30,20.14,13.41,18.66,7.62,6.67,4.36,149118.00,10517.00,7.05,447.88,
1.65,1759.27,0.62,1.61,0.05,0.22,0.20,104.52,22.61,623.13,23.50,1.88,0.07,1.27,0.08,26.81,77.74,37.16,23.41,17.97,52.78,21.55,17.92,13.31,20.19,10.29,5.23,4.66,403895.00,85371.00,21.14,517.12,
3.42,1876.07,0.75,1.33,0.03,0.25,0.21,128.16,32.44,583.93,21.58,1.77,0.06,0.95,0.05,24.40,93.23,38.32,30.14,25.80,58.58,19.14,20.90,18.54,20.80,8.05,5.49,7.26,50409.00,4479.00,8.89,454.30,
1.89,1759.61,0.84,1.19,0.04,0.28,0.41,373.17,103.41,698.75,29.00,1.71,0.17,1.36,0.07,32.30,76.33,28.19,26.02,22.89,50.87,15.24,19.61,16.02,19.14,7.03,5.24,6.87,191712.00,48845.00,25.48,366.17,
2.80,1794.75,0.74,1.36,0.03,0.24,0.22,127.55,30.90,625.22,22.54,1.77,0.07,1.18,0.04,25.59,88.19,33.28,27.80,27.78,57.25,19.37,19.28,18.60,21.56,7.11,5.27,9.18,130789.00,31834.00,24.34,382.17,
2.04,1786.54,0.75,1.34,0.04,0.23,0.24,141.23,33.03,630.16,22.93,1.67,0.07,0.78,0.07,25.52,76.12,24.49,28.33,23.70,55.28,18.40,19.72,17.16,18.43,7.19,4.70,6.54,212266.00,45644.00,21.50,461.98,
1.92,1759.37,0.82,1.23,0.03,0.25,0.24,146.68,37.39,656.36,20.27,1.55,0.15,0.55,0.09,22.61,76.68,22.95,28.76,25.36,108.48,66.59,23.56,18.34,54.84,40.66,7.14,7.03,128098.00,23584.00,18.41,451.60,
2.13,1759.48,0.77,1.30,0.04,0.25,0.24,152.63,38.56,644.46,23.44,2.05,0.12,1.61,0.08,27.30,72.32,27.53,25.32,20.28,51.89,16.62,20.51,14.76,16.95,6.21,5.22,5.52,254662.00,56468.00,22.17,580.38,
2.78,1759.46,0.75,1.34,0.03,0.24,0.21,121.03,28.57,641.36,23.02,2.07,0.11,0.96,0.05,26.21,69.32,24.15,25.84,19.89,58.79,22.52,20.87,15.40,19.22,9.89,6.41,4.49,107946.00,6969.00,6.46,427.94,
0.29,1757.24,0.53,1.88,0.09,0.23,0.19,104.28,23.59,642.96,22.43,2.27,0.06,0.89,0.04,25.69,72.37,25.31,26.74,20.71,64.88,30.08,19.17,15.64,23.91,10.70,8.13,5.07,254299.00,12355.00,4.86,390.32,
1.30,1729.74,0.70,1.43,0.04,0.24,0.21,115.20,27.69,627.67,18.51,2.02,0.06,1.34,0.04,21.96,88.78,34.76,29.71,25.27,60.71,21.07,21.09,18.55,20.51,7.12,6.67,6.72,22828.00,1853.00,8.12,437.69,
2.64,1800.45,0.59,1.70,0.04,0.23,0.22,126.97,29.41,635.75,25.58,1.69,0.06,0.48,0.04,27.84,85.18,29.80,30.64,25.69,57.14,16.67,21.39,19.08,26.73,10.47,9.79,6.61,519033.00,67492.00,13.00,525.60,
1.00,2199.31,0.74,1.36,0.03,0.19,0.17,61.62,11.99,586.44,25.58,1.58,0.08,1.94,0.19,29.38,40.06,10.11,26.12,4.18,31.36,4.51,23.33,3.52,14.23,9.21,4.35,0.66,837018.00,83655.00,9.99,630.55,
1.92,1796.11,0.82,1.22,0.02,0.21,0.15,52.92,11.12,587.71,35.35,2.20,0.17,1.57,0.03,39.31,45.78,12.55,27.99,5.61,21.51,6.61,9.86,5.03,69.63,47.35,21.73,0.58,340771.00,39219.00,11.51,369.57,
20.33,2181.43,0.88,1.13,0.02,0.37,0.36,108.15,40.21,367.60,21.65,2.05,0.05,1.20,0.04,24.98,54.59,17.94,28.89,8.65,47.18,11.21,28.42,7.55,24.93,18.25,5.57,1.10,550100.00,84147.00,15.30,579.24,
0.30,2063.56,0.74,1.36,0.04,0.20,0.16,55.41,10.99,594.98,19.06,1.61,0.03,0.67,0.04,21.41,41.29,13.52,23.37,4.82,36.82,6.99,25.72,4.10,22.83,17.25,4.86,0.72,543933.00,16568.00,3.05,387.84,
0.24,2035.25,0.85,1.18,0.04,0.40,0.48,176.39,71.04,474.30,17.51,0.95,0.03,0.41,0.01,18.92,99.21,61.99,30.42,6.82,34.54,19.33,12.00,3.21,72.04,49.04,19.40,3.61,369314.00,32446.00,8.79,515.27,
0.73,2035.01,0.62,1.60,0.04,0.25,0.22,88.85,22.15,572.10,23.01,1.71,0.21,1.09,0.12,26.14,50.74,13.07,28.04,9.71,34.31,4.02,23.31,6.98,46.69,23.73,20.24,2.72,359077.00,18510.00,5.15,507.72,
18.45,3700.07,0.08,12.32,0.02,0.17,0.18,54.51,9.20,545.24,22.79,1.41,0.09,0.85,0.09,25.22,31.25,3.98,23.35,4.00,17.55,0.52,13.79,3.24,13.01,3.11,9.14,0.76,239057.00,166278.00,69.56,1033.15,
4.00,2678.33,0.66,1.52,0.01,0.08,0.16,37.99,3.23,508.77,21.45,1.23,0.03,0.89,0.04,23.64,71.04,16.95,27.91,26.61,51.38,11.10,21.13,19.14,16.82,4.00,5.35,7.47,35515.00,3500.00,9.85,698.65,
6.12,1799.81,0.61,1.64,0.03,0.19,0.20,91.83,17.52,594.81,25.93,1.29,0.11,0.88,0.09,28.30,75.49,15.32,31.25,29.12,58.35,13.69,22.98,21.68,19.29,6.52,5.33,7.43,70137.00,3964.00,5.65,734.09,
17.27,2667.58,0.62,1.60,0.01,0.21,0.22,110.96,23.82,609.84,23.98,1.81,0.05,1.38,0.02,27.25,68.18,20.27,26.53,21.61,51.04,15.58,19.48,15.98,17.71,6.49,5.59,5.63,90864.00,25834.00,28.43,477.76,
0.34,1798.29,0.45,2.23,0.08,0.22,0.16,86.35,19.09,585.74,22.42,1.73,0.11,1.10,0.09,25.44,73.34,20.87,28.25,24.52,55.32,17.73,20.15,17.43,20.46,8.70,4.67,7.09,6099.00,94.00,1.54,910.35,
2.18,1799.55,0.58,1.72,0.04,0.22,0.17,87.91,19.05,628.54,23.24,1.58,0.04,1.07,0.04,25.97,37.68,12.58,14.12,11.13,44.06,17.35,18.49,8.23,15.81,7.84,5.07,2.90,25358.00,1817.00,7.17,504.35,
2.04,1799.20,0.63,1.58,0.03,0.23,0.20,115.87,26.40,657.42,22.73,1.64,0.06,1.21,0.05,25.70,68.98,20.37,25.91,23.12,54.82,17.71,21.09,16.02,19.18,6.85,5.23,7.10,24448.00,1981.00,8.10,420.98,
3.73,2248.29,0.43,2.35,0.03,0.22,0.19,101.38,21.95,644.85,23.27,1.60,0.05,1.18,0.04,26.14,70.78,21.75,26.89,22.40,51.81,15.95,19.62,16.25,16.88,6.06,4.66,6.15,35552.00,3060.00,8.61,806.94,
1.24,1799.22,0.52,1.92,0.05,0.22,0.18,90.66,19.53,635.50,20.77,1.83,0.06,0.96,0.05,23.67,76.05,27.07,27.27,22.08,57.52,20.55,20.49,16.47,19.41,7.76,6.04,5.60,16748.00,1303.00,7.78,466.81,
2.98,1799.58,0.68,1.47,0.04,0.25,0.21,123.66,30.66,645.09,21.71,1.91,0.06,1.66,0.06,25.39,66.14,16.91,26.84,22.65,52.68,16.24,19.64,16.81,18.51,7.02,5.64,5.85,37939.00,2704.00,7.13,427.74,
4.13,1786.21,0.67,1.48,0.03,0.21,0.18,89.30,18.39,624.56,21.63,1.78,0.06,1.39,0.07,24.93,47.86,4.39,21.64,21.87,42.82,15.98,19.35,7.50,25.65,6.93,4.35,14.37,51683.00,3267.00,6.32,456.21,
4.84,1785.63,0.54,1.85,0.03,0.21,0.19,100.26,21.31,632.49,22.02,1.66,0.04,1.25,0.04,25.01,74.01,20.41,28.27,25.58,53.20,15.57,19.47,18.16,18.57,6.74,4.41,7.42,51381.00,4284.00,8.34,559.88,
3.07,1785.42,0.60,1.65,0.03,0.22,0.20,102.41,22.39,633.05,22.75,1.77,0.04,1.30,0.04,25.90,73.72,21.27,27.17,25.56,59.84,21.57,20.62,17.65,22.28,9.62,4.75,7.91,35653.00,3038.00,8.52,489.79,
6.17,1984.67,0.43,2.32,0.03,0.23,0.23,137.34,32.09,653.06,21.93,1.52,0.07,1.15,0.06,24.73,77.95,22.92,28.67,26.67,67.22,27.19,21.31,18.72,35.37,16.55,8.38,7.95,54258.00,3923.00,7.23,782.08,
4.85,1920.29,0.38,2.63,0.02,0.28,0.23,78.49,22.13,628.73,9.15,0.78,0.02,0.66,0.02,10.64,50.93,7.54,23.10,20.24,24.38,2.43,10.06,11.89,20.03,2.81,8.35,8.35,40824.00,4597.00,11.26,502.86,
14.33,2806.62,0.20,5.07,0.01,0.11,0.13,36.25,4.13,550.48,20.45,1.70,0.03,1.36,0.04,23.59,37.85,3.23,19.69,14.86,47.61,18.53,19.75,9.33,18.29,0.68,11.88,5.53,37075.00,4873.00,13.14,743.15,
6.31,2318.39,0.35,2.86,0.01,0.17,0.15,44.55,7.51,570.89,19.78,1.82,0.03,1.27,0.04,22.95,59.97,24.46,15.56,19.34,28.75,4.44,11.82,12.48,23.12,5.15,9.71,6.86,35788.00,4865.00,13.59,723.23,
3.05,2590.46,0.49,2.05,0.01,0.23,0.16,83.72,19.18,589.45,10.12,0.65,0.01,0.54,0.01,11.33,52.57,17.69,17.90,16.91,23.88,2.77,9.71,11.40,15.69,2.15,7.21,5.51,47767.00,5845.00,12.24,756.28,
1.46,1802.41,0.81,1.23,0.02,0.19,0.14,66.96,12.53,599.09,16.84,0.93,0.01,0.67,0.03,18.48,38.81,1.96,20.24,15.37,32.96,8.77,14.19,10.00,23.42,7.49,10.09,5.37,20045.00,2051.00,10.23,424.83,
6.91,2257.13,0.35,2.90,0.01,0.14,0.13,42.69,5.96,540.79,24.31,1.53,0.04,1.26,0.05,27.19,43.35,4.87,21.78,17.18,33.53,6.54,15.72,11.27,16.98,2.23,8.90,5.91,31722.00,4616.00,14.55,591.43,
1.81,2487.57,0.55,1.80,0.02,0.17,0.13,51.37,8.71,595.20,0.42,0.01,0.00,0.02,0.00,0.44,52.89,11.24,21.75,19.95,24.17,2.89,7.68,13.60,14.13,1.99,5.25,6.34,22356.00,2578.00,11.53,659.86,
3.90,1844.25,0.30,3.39,0.03,0.15,0.07,34.17,5.16,557.71,14.51,1.00,0.05,0.71,0.08,16.34,47.42,9.68,20.57,17.50,32.23,8.62,10.77,12.84,11.65,3.56,2.86,4.66,174349.00,128489.00,73.70,418.02,
9.68,1906.64,0.32,3.14,0.01,0.19,0.18,61.49,11.38,622.34,20.50,1.38,0.06,1.22,0.07,23.24,58.16,15.50,22.55,21.08,39.00,8.51,16.37,14.11,25.42,10.17,8.25,6.97,32889.00,3807.00,11.58,807.90,
0.76,1978.71,0.49,2.05,0.04,0.33,0.25,85.82,28.15,482.97,20.64,3.73,0.17,3.27,0.16,27.97,60.47,6.13,29.14,25.07,42.75,10.22,16.67,15.86,34.50,12.63,11.94,9.21,13741.00,1312.00,9.55,648.33,
5.90,1502.20,0.59,1.70,0.01,0.14,0.14,44.78,6.43,566.06,19.15,2.56,0.05,1.03,0.06,22.85,73.24,22.27,25.58,26.84,35.37,9.15,13.63,12.60,29.48,5.23,9.04,14.24,39345.00,7394.00,18.79,352.17,
5.85,1499.72,0.46,2.16,0.02,0.26,0.18,82.36,21.40,568.58,21.88,1.52,0.04,0.98,0.07,24.48,102.05,47.55,22.59,31.53,41.48,10.13,15.50,15.85,33.23,7.90,8.06,15.68,35185.00,4353.00,12.37,403.23,
8.44,1498.99,0.67,1.49,0.03,0.40,0.53,220.18,87.60,500.41,27.18,2.32,1.85,0.39,0.51,32.25,53.76,30.81,17.96,4.37,37.11,19.28,14.81,3.02,29.69,20.74,7.26,1.36,126865.00,40982.00,32.30,333.60,
21.87,2192.14,0.94,1.06,0.02,0.39,0.46,167.55,66.00,441.40,16.30,4.16,3.58,0.40,0.81,25.25,95.91,58.74,28.41,8.32,22.13,12.74,6.21,3.18,74.39,48.82,20.44,5.14,290849.00,37862.00,13.02,414.70,
21.26,1587.94,1.00,1.00,0.02,0.43,0.47,155.52,67.28,471.54,27.55,0.78,0.06,0.23,0.01,28.63,102.48,68.76,27.28,6.43,21.96,6.31,11.32,4.34,24.98,16.44,5.89,2.09,244630.00,53072.00,21.69,401.43,
14.19,1498.49,1.12,0.89,0.01,0.44,0.50,154.96,67.76,466.99,30.09,0.79,0.07,0.67,0.50,32.12,102.45,63.30,31.53,7.61,18.32,1.79,13.81,2.72,20.12,9.27,5.40,4.90,92065.00,7351.00,7.98,357.50,
2.17,1502.01,0.76,1.32,0.02,0.38,0.43,190.88,71.92,515.34,25.06,2.44,0.78,0.24,0.01,28.53,115.40,62.70,38.26,14.43,66.06,36.71,20.04,9.31,51.21,34.75,11.34,5.12,14070.00,2301.00,16.35,401.17,
12.93,2204.10,1.06,0.95,0.02,0.43,0.50,167.34,72.57,508.11,27.44,3.79,1.42,0.28,0.02,32.95,91.23,51.72,29.60,9.91,49.15,27.67,16.82,4.66,64.92,44.22,15.45,5.25,114399.00,9045.00,7.91,554.11,
18.70,1823.48,0.94,1.06,0.02,0.41,0.51,184.87,75.36,477.53,26.49,3.33,0.76,0.34,0.26,31.18,76.04,43.11,24.87,8.51,42.74,22.70,14.01,6.03,70.31,51.02,16.81,2.47,244587.00,11515.00,4.71,407.83,
37.56,2287.10,0.88,1.14,0.02,0.40,0.51,201.79,81.27,487.39,31.74,1.64,1.28,1.22,0.48,36.37,35.35,4.37,21.26,9.69,33.74,3.09,22.48,8.16,13.61,7.98,3.99,1.52,789970.00,58368.00,7.39,597.85,
4.01,1974.91,0.70,1.43,0.02,0.14,0.18,51.19,7.06,566.54,18.74,1.84,0.07,0.97,0.06,21.68,18.20,11.28,7.30,0.52,24.29,2.98,20.85,0.47,15.92,11.27,4.58,0.05,324818.00,107579.00,33.12,442.38,
0.61,2064.74,0.31,3.24,0.03,0.26,0.17,65.79,17.33,598.46,14.68,2.13,0.06,1.48,0.04,18.39,32.26,7.13,23.26,2.35,25.96,1.43,22.24,2.29,11.81,8.44,3.30,0.06,648742.00,70528.00,10.87,860.97,
1.90,1931.41,0.52,1.92,0.03,0.35,0.23,130.69,45.18,549.14,31.54,1.38,0.17,0.40,0.11,33.59,55.01,17.84,29.62,8.01,33.69,3.59,22.71,7.39,11.34,7.43,3.28,0.62,494109.00,54001.00,10.93,555.77,
3.25,2157.31,0.52,1.93,0.03,0.25,0.29,84.80,21.35,543.60,30.56,1.48,0.43,0.19,0.01,32.66,72.70,42.26,25.26,5.26,23.99,11.57,8.16,4.26,69.07,48.05,20.04,0.99,795758.00,78028.00,9.81,580.85,
33.39,2199.40,0.79,1.27,0.03,0.45,0.50,150.39,67.60,456.06,26.83,6.86,2.56,0.24,0.02,36.51,120.20,77.60,36.85,5.80,38.11,19.97,13.73,4.41,76.55,52.89,22.27,1.39,804905.00,66405.00,8.25,632.44,
1.06,2199.15,0.58,1.73,0.04,0.41,0.47,166.36,68.21,473.61,24.63,2.97,0.87,0.24,0.01,28.72,88.77,47.21,29.00,12.73,48.30,20.54,18.87,8.89,54.90,36.70,14.27,3.84,18826.00,2559.00,13.59,566.87,
23.32,2180.23,0.75,1.33,0.02,0.31,0.19,65.52,20.11,401.79,28.57,3.39,1.46,0.24,0.02,33.69,26.85,13.53,9.64,3.64,50.94,31.84,16.93,2.17,49.98,39.70,8.69,1.47,234867.00,35332.00,15.04,653.98,
19.34,2200.49,0.96,1.04,0.02,0.37,0.44,168.85,62.28,417.10,27.09,2.19,0.44,0.31,0.01,30.05,94.83,56.66,31.90,6.27,30.13,8.81,16.75,4.58,23.38,17.66,3.74,1.70,234235.00,12050.00,5.14,414.97,
20.85,2169.42,0.79,1.26,0.02,0.24,0.10,37.39,9.04,496.38,25.77,3.36,0.84,0.62,0.44,31.02,80.44,41.87,32.74,5.84,52.39,31.54,16.40,4.44,47.48,37.31,8.72,1.40,191479.00,11901.00,6.22,474.94,
26.70,2200.30,0.69,1.45,0.03,0.36,0.42,181.20,65.27,453.86,18.56,1.88,0.03,0.90,0.06,21.42,89.49,59.87,25.03,4.59,40.09,15.63,21.03,3.43,27.86,21.99,4.31,1.16,449994.00,55819.00,12.40,646.79,
25.35,2199.73,0.83,1.20,0.02,0.44,0.50,157.67,69.97,480.29,14.24,6.14,2.25,0.30,0.01,22.94,106.66,70.36,28.97,7.38,53.97,15.83,34.92,3.23,31.43,21.74,5.19,4.15,454247.00,47874.00,10.54,625.21,
16.17,2153.70,1.03,0.97,0.02,0.36,0.25,75.35,26.87,415.46,24.25,1.68,0.11,0.44,0.02,26.52,112.24,74.04,30.17,7.84,30.12,13.84,12.06,4.22,27.67,19.07,4.58,3.61,200134.00,27967.00,13.97,544.58,
6.95,2199.59,0.47,2.12,0.02,0.41,0.46,158.09,64.83,457.61,21.03,2.97,1.24,0.36,0.02,25.61,66.30,42.17,20.28,3.85,28.78,14.24,11.58,2.96,61.89,44.79,16.14,0.89,66348.00,29479.00,44.43,511.82,
13.91,2184.67,0.84,1.19,0.01,0.41,0.52,189.93,77.88,476.18,23.15,2.51,1.14,0.40,0.14,27.34,92.62,59.77,25.66,7.20,28.20,15.42,9.24,3.53,73.57,49.90,19.98,3.67,133707.00,9057.00,6.77,407.86,
13.20,2130.15,0.76,1.31,0.02,0.39,0.44,168.52,66.02,459.31,22.11,6.66,1.94,0.36,0.02,31.09,105.68,68.60,29.19,7.90,43.90,23.56,16.00,4.33,63.65,45.08,15.00,3.57,206069.00,44495.00,21.59,493.10,
3.34,2198.12,0.36,2.81,0.01,0.36,0.28,108.48,38.70,394.31,23.57,3.63,1.55,0.36,0.03,29.13,103.66,65.72,30.11,7.84,40.92,21.53,16.49,2.90,63.86,41.57,17.28,4.94,10017.00,1293.00,12.91,420.27,
32.77,2737.33,0.88,1.13,0.02,0.40,0.41,140.28,56.19,460.24,25.63,2.82,0.68,0.30,0.01,29.45,94.12,57.74,30.31,6.34,46.50,22.42,20.54,3.54,51.94,36.38,12.77,2.81,536610.00,82230.00,15.32,611.70,
22.35,2199.66,0.62,1.62,0.02,0.40,0.41,139.54,55.69,465.75,24.12,1.65,0.58,0.25,0.01,26.62,95.14,65.02,25.02,5.37,22.13,9.96,8.16,4.02,76.36,51.54,23.44,1.35,300839.00,43699.00,14.53,733.49,
3.98,2124.85,0.61,1.64,0.01,0.05,0.09,27.44,1.48,544.12,18.52,1.76,0.05,1.11,0.04,21.48,42.73,10.32,26.32,6.20,17.36,0.12,12.62,4.62,13.62,4.07,7.58,1.58,87480.00,6918.00,7.91,553.49,
3.34,2202.51,0.57,1.75,0.02,0.10,0.13,34.29,3.28,538.09,21.14,1.65,0.41,0.89,0.07,24.16,42.50,0.62,33.21,8.75,16.59,0.18,12.95,3.46,17.24,3.59,8.22,5.29,526943.00,68030.00,12.91,622.92,
3.82,2093.58,0.69,1.45,0.01,0.16,0.13,45.57,7.26,563.93,16.29,1.66,0.07,0.74,0.09,18.85,53.28,12.21,23.33,18.19,37.24,10.09,15.72,11.43,24.25,7.05,9.05,6.77,22660.00,4951.00,21.85,449.41,
2.09,1845.32,0.52,1.93,0.03,0.23,0.37,200.04,45.93,646.47,15.70,1.43,0.08,0.63,0.07,17.90,47.75,9.12,22.55,16.74,35.95,8.48,14.55,12.92,19.89,6.16,9.54,3.82,284735.00,50428.00,17.71,523.64,
1.23,2069.89,0.61,1.64,0.03,0.17,0.16,62.68,10.48,608.98,14.24,1.03,0.16,0.28,0.06,15.76,34.36,5.24,18.38,10.73,30.08,11.11,11.15,7.81,18.85,9.70,5.30,2.92,215648.00,29169.00,13.53,661.60,
9.75,2200.57,0.16,6.21,0.01,0.21,0.15,54.60,11.46,609.09,2.32,0.06,0.01,0.04,0.01,2.44,50.87,12.42,19.28,19.59,30.28,6.98,10.65,12.64,21.27,10.76,3.38,6.95,363895.00,45031.00,12.37,763.46,
4.74,2008.24,0.46,2.19,0.02,0.20,0.12,65.74,13.38,566.16,15.63,1.37,0.04,0.99,0.06,18.09,112.74,60.74,19.33,34.03,43.64,1.74,21.30,20.60,28.94,8.84,6.61,13.43,102251.00,24662.00,24.12,581.36,
2.91,1791.18,0.42,2.39,0.02,0.15,0.10,31.50,4.75,564.39,17.66,2.27,0.03,1.11,0.02,21.09,27.78,5.35,19.05,3.31,12.14,0.48,9.45,2.21,11.77,5.50,4.91,1.11,53531.00,5958.00,11.13,405.15,
0.72,2097.62,0.52,1.92,0.03,0.13,0.07,30.80,4.09,545.24,11.19,0.90,0.03,0.49,0.04,12.65,97.10,51.92,23.90,23.72,56.48,24.77,18.02,13.69,36.57,17.29,8.70,10.03,392360.00,55401.00,14.12,638.71,
1.33,1878.52,0.98,1.02,0.03,0.36,0.38,168.11,59.80,457.82,15.43,6.52,13.39,0.30,2.01,37.66,113.10,28.14,49.55,35.77,52.44,19.13,9.31,24.00,86.17,52.92,21.52,11.77,471942.00,79631.00,16.87,612.93,
20.24,2200.71,0.71,1.41,0.03,0.36,0.41,164.35,59.52,388.56,23.63,1.26,0.11,0.43,0.03,25.45,102.59,61.16,30.46,10.97,58.72,37.26,16.51,4.95,59.81,40.75,12.91,6.02,480653.00,72488.00,15.08,453.27,
29.02,2199.86,0.82,1.23,0.02,0.31,0.34,231.11,72.44,604.91,18.35,4.75,3.11,0.66,0.14,27.01,94.03,59.85,27.85,6.35,34.47,18.80,11.60,4.06,72.24,49.33,20.57,2.29,431813.00,116516.00,26.98,557.88,
10.75,2133.58,0.99,1.01,0.02,0.29,0.19,73.04,20.92,552.90,25.77,3.79,1.44,0.29,0.02,31.31,125.69,73.46,35.71,16.85,47.90,27.52,11.10,9.28,64.29,39.19,17.95,7.58,200582.00,38274.00,19.08,556.91,
24.18,1799.88,0.79,1.26,0.03,0.42,0.37,118.28,50.22,440.97,31.85,1.72,0.84,0.27,0.01,34.69,116.86,70.65,30.99,15.32,39.73,20.54,9.91,9.28,72.41,47.01,19.40,6.03,588768.00,91795.00,15.59,507.50,
30.17,2199.62,0.92,1.09,0.02,0.39,0.27,96.44,37.80,428.70,22.61,2.76,0.68,0.23,0.09,26.36,126.59,77.71,32.81,16.08,53.33,30.64,13.42,9.28,69.71,43.69,19.13,6.80,665836.00,159413.00,23.94,560.29,
21.09,1802.21,0.84,1.19,0.03,0.40,0.53,215.71,86.15,484.30,31.23,2.51,0.52,0.26,0.02,34.54,123.23,71.22,31.39,20.62,41.90,21.09,8.06,12.74,79.11,48.27,23.03,7.88,535791.00,82568.00,15.41,445.79,
24.25,1656.41,0.72,1.40,0.03,0.43,0.50,181.01,77.00,493.55,28.95,2.72,1.09,0.20,0.02,32.97,95.50,56.88,25.16,13.45,50.50,33.12,10.43,6.96,53.79,34.50,12.79,6.49,493749.00,134796.00,27.30,320.72,
18.89,1918.18,0.43,2.35,0.02,0.40,0.52,199.77,80.22,476.98,30.16,4.07,2.94,0.24,0.48,37.89,86.20,17.81,46.00,22.37,61.63,8.96,34.61,18.07,25.47,11.27,9.62,4.30,259909.00,118266.00,45.50,409.04,
11.57,1501.18,0.59,1.70,0.01,0.32,0.23,49.15,15.91,377.48,19.32,5.47,15.24,0.24,2.35,42.62,111.31,25.84,48.65,37.04,50.97,5.61,20.26,25.10,48.01,17.47,18.47,11.94,152574.00,97595.00,63.97,444.13,
9.86,1701.53,0.76,1.31,0.01,0.29,0.18,49.41,14.51,414.14,26.01,0.16,3.48,0.17,4.36,34.18,64.59,11.91,36.12,16.57,53.15,10.25,29.53,13.37,28.78,11.31,13.99,3.19,311070.00,117620.00,37.81,428.49,
1.82,1747.02,0.81,1.24,0.02,0.30,0.28,95.84,28.29,569.27,17.22,1.02,0.08,0.43,0.08,18.82,77.45,26.36,28.11,24.27,47.75,11.41,20.21,16.14,43.96,20.31,15.31,8.14,56966.00,5483.00,9.63,426.95,
6.13,1759.56,0.82,1.21,0.01,0.31,0.32,78.56,24.09,479.55,28.54,2.33,0.09,0.79,0.03,31.78,95.78,66.13,24.68,5.26,34.09,18.86,11.65,3.58,29.66,21.62,6.12,1.68,165774.00,48835.00,29.46,350.25,
16.96,1502.34,0.87,1.15,0.03,0.36,0.38,174.81,63.74,485.04,29.47,0.61,0.08,0.20,0.01,30.36,130.15,31.02,54.27,44.86,47.86,6.26,12.56,29.04,74.68,27.10,31.71,15.82,261883.00,49814.00,19.02,368.51,
10.78,2099.10,0.57,1.75,0.01,0.32,0.21,45.63,14.76,379.74,16.19,6.52,16.34,0.60,5.83,45.47,89.95,17.89,45.13,26.84,55.37,6.65,28.37,20.35,23.38,7.28,9.31,6.50,385726.00,125452.00,32.52,544.12,
10.26,1479.52,0.69,1.46,0.01,0.33,0.25,56.38,18.65,396.20,18.92,4.37,11.26,0.29,2.75,37.58,98.61,17.25,46.85,34.78,63.25,7.54,28.15,27.55,25.72,7.79,10.62,7.22,180149.00,92975.00,51.61,346.52,
6.12,1515.63,0.81,1.23,0.01,0.34,0.24,54.00,18.56,369.82,15.43,7.88,14.68,0.26,3.58,41.83,88.50,17.53,50.50,20.45,46.33,7.28,23.38,15.67,34.90,14.69,15.23,4.78,193109.00,69133.00,35.80,301.91,
17.19,1636.77,0.75,1.33,0.01,0.27,0.43,115.15,30.66,554.30,21.88,0.67,10.12,0.08,2.06,34.81,112.17,27.16,47.63,37.36,49.44,6.78,18.32,24.34,56.84,21.17,22.34,13.03,270420.00,170413.00,63.02,352.43,
9.03,1896.42,0.75,1.34,0.01,0.34,0.25,53.90,18.14,372.87,15.26,7.39,16.16,0.21,3.32,42.35,72.66,13.84,34.11,24.92,33.23,0.40,16.16,16.66,20.96,1.45,8.56,8.25,285950.00,91340.00,31.94,483.03,
0.79,1436.55,0.75,1.33,0.02,0.13,0.12,37.72,4.82,548.58,24.71,1.26,0.35,0.51,0.10,26.93,50.66,10.83,23.73,13.85,27.81,1.02,18.02,8.77,29.15,12.32,9.53,5.09,118839.00,85700.00,72.11,325.93,
0.68,1480.30,0.73,1.38,0.03,0.22,0.18,95.55,20.82,695.51,17.01,1.25,0.04,0.89,0.05,19.25,72.65,43.37,18.83,11.35,35.21,19.60,7.71,7.90,82.98,55.03,24.51,3.44,98172.00,61427.00,62.57,327.82,
13.09,2198.75,0.89,1.12,0.02,0.17,0.14,50.97,8.78,590.40,21.65,1.60,0.04,0.73,0.09,24.11,47.66,31.00,12.49,3.81,27.21,8.60,16.62,1.98,13.85,6.55,4.46,1.84,308647.00,115232.00,37.33,572.81,
2.19,1497.50,0.88,1.13,0.03,0.25,0.16,68.60,17.39,546.33,18.76,1.85,0.09,0.95,0.06,21.71,59.87,33.78,26.43,11.95,23.56,1.97,13.43,8.15,21.26,7.95,8.54,3.80,147514.00,95801.00,64.94,347.16,
